state,code,name,zone,address,geometry_type,coordinates
West Bengal,UKA,UKHRA,ER,"Ukhra, West Bengal",Point,"[87.232537, 23.653692]"
Maharashtra,UPR,USMANPUR,SCR,"D1, Maharashtra",Point,"[76.27447, 19.532217]"
Tamil Nadu,UCP,UCHIPPULI,SR,"Uchipuli, Tamil Nadu",Point,"[79.01509300000001, 9.30813]"
Madhya Pradesh,UHR,UNCHHERA,WCR,"Unchhera, Madhya Pradesh",Point,"[80.79457, 24.38137]"
Maharashtra,UMD,USMANABAD,CR,"National Highway 211, Maharashtra",Point,"[76.022663, 18.248154]"
Madhya Pradesh,WGA,WAGHODA,CR,"East Nimar, Madhya Pradesh",Point,"[76.08875499999999, 21.255951999999997]"
Karnataka,UGR,UGAR KHURD,SWR,"Belgaum, Karnataka",Point,"[74.822126, 16.669705]"
Gujarat,VAE,Vadali,WR,"Vadali, Gujarat",Point,"[73.04360399999999, 23.948406000000002]"
Gujarat,VASO,Vaso,WR,"Rampur, Gujarat",,
Maharashtra,VDGN,VADGAON NILA,SCR,"State Highway 169, Maharashtra",Point,"[76.64117200000001, 18.929472999999998]"
Bihar,VDNP,Baijnath Andoli,ECR,"Baijnath Andoli, Bihar",,
Maharashtra,WHM,WASHIM,SCR,"Washim, Maharashtra",Point,"[77.147986, 20.103101]"
Andhra Pradesh,VEP,Velpuru Road,SCR,"Station Rd, Andhra Pradesh",,
Maharashtra,UOI,UMROLI,WR,"Boisar, Maharashtra",Point,"[72.76033699999999, 19.754447000000003]"
Maharashtra,VLP,VILE PARLE,WR,"Mumbai, Maharashtra",Point,"[72.84363, 19.099273999999998]"
Gujarat,VLC,Velachha,WR,"SH 166, Gujarat",,
Maharashtra,VLN,Vilegaon,CR,"Vilegaon, Maharashtra",,
Tamil Nadu,VMM,Valaramanikkam,SR,"State Highway 28, Tamil Nadu",,
Gujarat,VRX,VARAHI,WR,"Banaskantha, Gujarat",Point,"[71.43129599999999, 23.800674]"
Gujarat,VOL,Virol,WR,"Anand, Gujarat",,
Gujarat,VAPI,VAPI,WR,"Valsad, Gujarat",Point,"[72.90912700000001, 20.374337999999998]"
Karnataka,KRNH,Karanahalli,SWR,"Bangalore Honavar Rd, Karnataka",Point,"[75.934385, 13.667160999999998]"
Gujarat,UVD,UDVADA,WR,"Udvada, Gujarat",Point,"[72.918698, 20.461236]"
Karnataka,UD,UDUPI,KR,"Udupi, Karnataka",Point,"[74.771733, 13.336341000000001]"
Tamil Nadu,VLCY,Velachery,SR,"Chennai, Tamil Nadu",Point,"[80.21921699999999, 12.967092000000001]"
Uttar Pradesh,VNN,BHANAUR,NR,"State Highway 36, Uttar Pradesh",Point,"[82.530022, 25.573159999999998]"
Gujarat,VDH,VEDCHHA,WR,"Navsari, Gujarat",Point,"[72.93641500000001, 20.874651]"
Gujarat,VAL,VADAL,WR,"Vadal, Gujarat",Point,"[70.492663, 21.611243]"
Punjab,VKA,Verka Junction,NR,"Amritsar, Punjab",Point,"[74.931669, 31.665699]"
Haryana,UKN,Uklana,NR,"State Highway 2, Haryana",Point,"[75.883133, 29.498980000000003]"
Bihar,VPN,VIDYAPATINAGAR,ECR,"Raod For VIDYAPATI DHAM, Bihar",Point,"[85.80234268800001, 25.601974857400002]"
Andhra Pradesh,UPL,UPPALUR,SCR,"Krishna, Andhra Pradesh",Point,"[80.780125, 16.492803000000002]"
Karnataka,UNK,UNKAL,SWR,"Hubli, Karnataka",Point,"[75.12425499999999, 15.377158999999999]"
Karnataka,ULL,ULLAL,SR,"Someshwar, Karnataka",Point,"[74.85477900000001, 12.791319999999999]"
Gujarat,VTJ,VARTEJ,WR,"Bhavnagar, Gujarat",Point,"[72.05519899999999, 21.746198]"
West Bengal,UTN,Uttar Radhanagar Halt,ER,"Sherpur Dhamua Rd, West Bengal",Point,"[88.383365, 22.269458]"
Kerala,VDKS,Vadanam Kurussi Halt,SR,"Shornur Perinthalmanna Hwy, Kerala",Point,"[76.252871, 10.788139]"
Gujarat,UNA,Una,WR,"Una, Gujarat",Point,"[71.036053, 20.819025]"
Himachal Pradesh,UHL,Una Himachal,NR,"Una, Himachal Pradesh",Point,"[76.27566, 31.478782000000002]"
Gujarat,UMH,Umreth,WR,"Umreth, Gujarat",Point,"[73.119782, 22.693375999999997]"
Uttar Pradesh,UGU,Ugu,NR,"Unnao, Uttar Pradesh",Point,"[80.299391, 26.804337999999998]"
Uttarakhand,VRH,VIRBHADRA,NR,"Rishikesh, Uttarakhand",Point,"[78.251864, 30.074509]"
West Bengal,VSPR,BISHNUPRIYA,ER,"Nabadwip, West Bengal",Point,"[88.3552, 23.413186]"
Gujarat,VRJ,Vadaj,WR,"State Highway 160, Gujarat",,
Maharashtra,VRKD,Varkhedi,CR,"Jalgaon, Maharashtra",,
Gujarat,VSI,Vishvamitri,WR,"Vadodara, Gujarat",,
Tamil Nadu,VEL,Vellanur,SR,"Pudukkottai, Tamil Nadu",Point,"[78.796975, 10.46709]"
Maharashtra,YSI,YEDESHI,CR,"National Highway 211, Maharashtra",Point,"[75.97657, 18.317377999999998]"
Maharashtra,VUL,Virul,CR,"Wardha, Maharashtra",,
Tamil Nadu,VLY,VALLIYUR,SR,"Vallioor, Tamil Nadu",Point,"[77.61399, 8.376159999999999]"
Tamil Nadu,VT,VELLORE TOWN,SR,"Vellore - 632008, Tamil Nadu",Point,"[79.125213, 12.923646999999999]"
Gujarat,VKG,Vavadi Khurd,WR,"National Highway 59, Gujarat",Point,"[73.502962, 22.79511]"
Andhra Pradesh,WDR,WADIARAM,SCR,"Telangana Region, Andhra Pradesh",Point,"[78.455417, 17.972607]"
Tamil Nadu,VKP,VARAKALPATTU,SR,"State Highway 9, Tamil Nadu",Point,"[79.704026, 11.765793]"
Tamil Nadu,VTV,VALANTARAVAL,SR,"National Highway 49, Tamil Nadu",Point,"[78.911814, 9.337064]"
Gujarat,VQD,VIRAMDAD,WR,"Khambhalia-Dwarka (SH 6), Gujarat",Point,"[69.575526, 22.197917]"
Maharashtra,ABLE,AMBALE,CR,"Malshiras Rd, Maharashtra",Point,"[74.171511, 18.398719]"
Maharashtra,WRD,Warudkhed,CR,"Wardha, Maharashtra",,
Maharashtra,VTN,VAITARNA,WR,"Thane, Maharashtra",Point,"[72.849578, 19.517672]"
Bihar,XBAC,Bachharpur Halt,ECR,"Bachharpur, Bihar",,
Karnataka,VNR,DEVANUR,SWR,"National Highway 206, Karnataka",Point,"[76.08846, 13.439281999999999]"
Bihar,VKNR,VALMIKINAGAR RD,ECR,"National Highway 28B, Bihar",Point,"[84.034555, 27.195058000000003]"
Kerala,WH,WEST HILL,SR,"Calicut, Kerala",Point,"[75.765232, 11.28603]"
Gujarat,VVV,VAVERA,WR,"Rajula-Vijapadi Rd, Gujarat",Point,"[71.441677, 21.062395000000002]"
Gujarat,VLA,BAVLA,WR,"Bavla, Gujarat",Point,"[72.36512300000001, 22.833389]"
Tamil Nadu,CAPE,KANYAKUMARI,SR,"Kanyakumari, Tamil Nadu",Point,"[77.542504, 8.088028]"
,XSAD,SADIPUR HALT,?,,Point,"[85.596052, 24.932654]"
Kerala,VNB,Vaniyambalam,SR,"Vaniyambalam, Kerala",Point,"[76.260513, 11.188459]"
West Bengal,VSU,BISHNUPUR,SER,"Bishnupur, West Bengal",Point,"[87.30107100000001, 23.065499000000003]"
Kerala,VLL,VELLAYIL,SR,"Calicut, Kerala",Point,"[75.77461, 11.264509]"
Gujarat,VJK,VEJALKA,WR,"State Highway 38, Gujarat",Point,"[71.719118, 22.416769]"
Tamil Nadu,VRQ,VIRARAKKIYAM,SR,"Verarakiyam, Tamil Nadu",Point,"[78.165859, 10.939107]"
Rajasthan,ABR,ABU ROAD,NWR,"Sirohi Dist, Rajasthan",Point,"[72.775695, 24.470775]"
Gujarat,ZKV,Zankhvav,WR,"SH 166, Gujarat",Point,"[73.31783892586827, 21.45148506222334]"
Maharashtra,YTL,Yavatmal,CR,"Yavatmal, Maharashtra",Point,"[78.11973326839507, 20.387302241829445]"
Kerala,VPZ,Vailapuzha,SR,"Vallapuzha, Kerala",Point,"[76.252495, 10.842075999999999]"
Gujarat,VLDR,Valadar,WR,"Junagadh, Gujarat",Point,"[70.724646, 20.967861000000003]"
Chhattisgarh,BXA,Balod,SECR,"Balod, Chhattisgarh",Point,"[81.205261, 20.740984]"
Karnataka,YDK,Yedekumeri,SWR,"Yedukumeri Station, Karnataka",Point,"[75.622206, 12.823403]"
Andhra Pradesh,VVM,Viravasaram,SCR,"Palakollu, Andhra Pradesh",Point,"[81.63254, 16.542123999999998]"
Gujarat,VVD,Vavdi,WR,"State Highway 31, Gujarat",Point,"[70.793468, 21.714204]"
Andhra Pradesh,YP,ERRUPALEM,SCR,"Yerrupalem, Andhra Pradesh",Point,"[80.471049, 16.825374]"
Karnataka,AHD,AHERWADI,SWR,"Sholapur, Karnataka",Point,"[75.99559, 17.504915]"
Andhra Pradesh,YGL,YELGUR,SCR,"Yelgur Station, Andhra Pradesh",Point,"[79.74703099999999, 17.860901]"
Gujarat,ALMR,ALAMPUR,WR,"State Highway 31, Gujarat",Point,"[71.699156, 21.944012999999998]"
Maharashtra,WNG,WANEGAON,SCR,"Chudawa, Maharashtra",Point,"[77.2501103802, 19.1668082025]"
Maharashtra,WANI,WANI,CR,"Wani, Maharashtra",Point,"[78.962635, 20.06638]"
Karnataka,BDM,BADAMI,SWR,"Bagalkot, Karnataka",Point,"[75.6767002, 15.958918]"
Karnataka,BGK,BAGALKOT,SWR,"Bagalkot, Karnataka",Point,"[75.7002383, 16.1787931]"
Uttar Pradesh,AFR,ASAFPUR,NR,"Bijnor, Uttar Pradesh",Point,"[78.905957, 28.405553]"
Tamil Nadu,WJ,WALAJABAD,SR,"Walajabad, Tamil Nadu",Point,"[79.81836999999999, 12.797321]"
Maharashtra,WSA,Wadsa,SECR,"Chandrapur, Maharashtra",Point,"[79.96351299999999, 20.624198]"
Madhya Pradesh,BHTN,BHITONI,WCR,"Jabalpur, Madhya Pradesh",Point,"[79.6740109, 23.142728299999998]"
Uttar Pradesh,AMA,ATAMANDA,NER,"State Highway 37, Uttar Pradesh",Point,"[79.468143, 28.58606]"
Andhra Pradesh,ZPI,Zampini,SCR,"Zampani, Andhra Pradesh",Point,"[80.71400799999999, 16.199033]"
Kerala,AMVA,AMARAVILA HALT,SR,"Thiruvananthapuram, Kerala",Point,"[77.10036199999999, 8.397108999999999]"
West Bengal,ACLE,AZIMGANJ CITY,ER,"Police Station Rd, West Bengal",Point,"[88.25887100000001, 24.237941]"
Gujarat,WSJ,WANSJALIYA,WR,"Tarsai - Vansjaliya, Gujarat",Point,"[69.873569, 21.799383000000002]"
Uttar Pradesh,AHU,Ahirauli,NER,"State Highway 1A, Uttar Pradesh",Point,"[83.03422499999999, 27.30686]"
Karnataka,BAY,BELLARY JN,SWR,"Bellary, Karnataka",Point,"[76.921995, 15.145135]"
Gujarat,ALB,ALIA BADA,WR,"Jamnagar, Gujarat",Point,"[70.210367, 22.44677]"
Rajasthan,ATRU,ATRU,WCR,"Atru, Rajasthan",Point,"[76.6702185, 24.8821354]"
Bihar,WZJ,WAZERGANJ,ECR,"Gaya, Bihar",Point,"[85.225637, 24.813122]"
Madhya Pradesh,BIX,BHIND,NCR,"Bhind, Madhya Pradesh",Point,"[78.77743530000001, 26.588904900000003]"
Gujarat,WKRC,WANKANER CITY,WR,"Wankaner, Gujarat",Point,"[70.956182, 22.611810000000002]"
Jammu and Kashmir,BBMN,BARI BRAHMAN,NR,"Bari Brahmana, Jammu and Kashmir",Point,"[74.916171, 32.63896]"
Bihar,WENA,Wena,ECR,"Wena, Bihar",Point,"[85.5319560193, 25.3266239799]"
Gujarat,WAB,BALWA,WR,"SH 126, Gujarat",Point,"[69.961069, 21.895867000000003]"
,BLCA,BLOCK HUT BEAS,,,Point,"[75.61447700000001, 32.101414]"
Andhra Pradesh,ZB,Zahirabad,SCR,"Dist. Medak, Andhra Pradesh",Point,"[77.61021299999999, 17.674958]"
Haryana,ZP,Zarpur Pali,NWR,"Road to Nangal Mala, Haryana",Point,"[76.14827000000001, 28.281073000000003]"
Rajasthan,BJN,Bejnal,NWR,"Rajsamand, Rajasthan",Point,"[73.914959, 24.983198]"
Rajasthan,BGKT,BHAGAT KI KOTHI,NWR,"Jodhpur, Rajasthan",Point,"[73.0133366, 26.2484972]"
,KRNN,Karnauti Halt,,,Point,"[85.54704889770001, 25.396291565400002]"
Tamil Nadu,VXM,Vellipalayam,SR,"Nagapattinam, Tamil Nadu",Point,"[79.843856, 10.775837000000001]"
Maharashtra,AMDI,Amdi Halt,SECR,"Amadi, Maharashtra",Point,"[79.31875600000001, 21.352410000000003]"
Rajasthan,BISH,Bishengarh,NWR,"Jalor, Rajasthan",Point,"[72.5752165, 25.448874]"
Uttar Pradesh,YDV,Yadvendranagar,NER,"Yadvendranagar, Uttar Pradesh",Point,"[82.75140999999999, 25.756558]"
Andhra Pradesh,YDP,Yedapalli,SCR,"Telangana Region, Andhra Pradesh",Point,"[77.952866, 18.678662]"
Uttar Pradesh,YEAM,Yogendra Dham Halt,NER,"Yogendra Dham, Uttar Pradesh",Point,"[81.728543, 27.454598]"
Uttar Pradesh,AKW,Akora,NCR,"National Highway 86, Uttar Pradesh",Point,"[80.139995, 25.613687]"
Gujarat,ALV,Anklav,WR,"Anklav, Gujarat",Point,"[72.999264, 22.392856]"
Punjab,BSS,BAHADUR SINGH WALA,NR,"SH 11, Punjab",Point,"[75.858906, 30.319025]"
West Bengal,AZ,AZIMGANJ JN,ER,"Police Station Rd, West Bengal",Point,"[88.256764, 24.219053]"
Maharashtra,ARAG,ARAG,CR,"Jath Rd, Maharashtra",Point,"[74.79116400000001, 16.823628]"
Uttar Pradesh,BEU,Bisheshwarganj,NER,"Bisheshwarganj, Uttar Pradesh",Point,"[81.833817, 27.341282]"
Assam,BSI,BASBARI,NFR,"Dhubri Kochugaon Rd, Assam",Point,"[89.900353, 26.184354000000003]"
Uttar Pradesh,BPR,BHOJIPURA JN,NER,"SH 37, Uttar Pradesh",Point,"[79.44724, 28.4939826]"
West Bengal,APD,Alipur Duar,NFR,"Alipurduar, West Bengal",Point,"[89.520667, 26.479307000000002]"
Punjab,BHX,BULLUANA,NR,"Balluana, Punjab",Point,"[74.78304, 30.217553000000002]"
Gujarat,BIM,BILIMORA JN,WR,"Bilimora, Gujarat",Point,"[72.970474, 20.763319]"
Rajasthan,BKC,BHIKAMKOR,NWR,"Jodhpur, Rajasthan",Point,"[72.78720299999999, 26.80763]"
Andhra Pradesh,BMO,BOLARUM,SCR,"Secunderabad, Andhra Pradesh",Point,"[78.5154167, 17.5335493]"
Punjab,BLZ,BUDHLADA,NR,"Budhlada, Punjab",Point,"[75.5496866, 29.9217422]"
Karnataka,BHLK,Bhalki,SCR,"Bhalki, Karnataka",Point,"[77.228081, 18.047011100000002]"
Maharashtra,BDU,BADNAPUR,SCR,"Jalna, Maharashtra",Point,"[75.722483, 19.873979]"
Rajasthan,BMQ,BHIMARLAI,NWR,"National Highway 112, Rajasthan",Point,"[71.88173556, 25.89293086]"
Karnataka,BNP,BHANAPUR,SWR,"National Highway 63, Karnataka",Point,"[76.036416, 15.38694828]"
Rajasthan,BLT,BALOTRA JN,NWR,"Balotra, Rajasthan",Point,"[72.248683, 25.830070999999997]"
Uttar Pradesh,BFV,BAHELIA BUZURG,NER,"Bahelia Buzurg, Uttar Pradesh",Point,"[80.512537, 28.046924]"
Uttar Pradesh,BHBR,Bathua Bazar,NER,"Phulwaria, Uttar Pradesh",Point,"[84.2321793958, 26.4968303633]"
Uttar Pradesh,BTKP,BHARAT KUP,NCR,"Chitrakoot, Uttar Pradesh",Point,"[80.76767899999999, 25.217166]"
Uttar Pradesh,BIK,BHIRA KHERI,NER,"Lakhimpur Kheri, Uttar Pradesh",Point,"[80.486132, 28.334799]"
Uttar Pradesh,BAOL,BAOLI,NR,"Bagpat, Uttar Pradesh",Point,"[77.278015354, 29.140457035199997]"
Uttar Pradesh,BTX,BELA TAL,NCR,"Chhatarpur, Uttar Pradesh",Point,"[79.55448188960001, 25.2767862477]"
Rajasthan,BOM,BOMADRA,NWR,"Pali Marwar, Rajasthan",Point,"[73.43942509, 25.78029392]"
Orissa,BSPX,Banspani,SER,"National Highway 215, Orissa",Point,"[85.42341227, 22.00024281]"
Rajasthan,BIB,Birpur,NCR,"State Highway 2, Rajasthan",Point,"[77.174223, 26.155568000000002]"
Karnataka,ARU,Arasalu,SWR,"Arasalu, Karnataka",Point,"[75.314466, 13.999308999999998]"
Tamil Nadu,MPC,Muttampatti,SWR,"Dharmapuri, Tamil Nadu",Point,"[78.152895, 11.984107]"
Gujarat,BAJ,Bhalej,WR,"Bhalej, Gujarat",Point,"[73.034499, 22.633029999999998]"
Andhra Pradesh,AWM,Aswapuram,SCR,"Sarapaka, Andhra Pradesh",Point,"[80.80126, 17.821267000000002]"
Chhattisgarh,AVP,Abhanpur Junction,SECR,"Raipur, Chhattisgarh",Point,"[81.74489899999999, 21.052203000000002]"
Chhattisgarh,BDXX,Bade Arapur,ECoR,"Bade Arapur, Chhattisgarh",Point,"[81.837917, 19.011494000000003]"
West Bengal,BGRD,Beliaghata Road,ER,"State Highway 2, West Bengal",Point,"[88.607005, 22.674548]"
Madhya Pradesh,ANI,Ajanti,WR,"East Nimar, Madhya Pradesh",Point,"[76.285956, 21.893954]"
Rajasthan,BUT,BAYTU,NWR,"State Highway 40, Rajasthan",Point,"[71.76868, 25.897537999999997]"
West Bengal,BMGA,BHIMGARA,ER,"Birbhum, West Bengal",Point,"[87.28427905, 23.73804814]"
Uttar Pradesh,BLTR,BELTHARA ROAD,NER,"Belthara, Uttar Pradesh",Point,"[83.841719, 26.121418]"
Gujarat,BKNG,BHAKTI NAGAR,WR,"Rajkot, Gujarat",Point,"[70.792278, 22.282963]"
Rajasthan,DEP,Depalsar,NWR,"Churu, Rajasthan",Point,"[74.92033749999999, 28.2368573]"
Gujarat,BKD,Bhankoda,WR,"State Highway 138, Gujarat",Point,"[72.1277773999, 23.270810878299997]"
Gujarat,DHJ,DHINOJ,WR,"Dhinoj, Gujarat",Point,"[72.2818798, 23.6710024]"
Uttar Pradesh,BCY,VARANASI CITY,NER,"Varanasi, Uttar Pradesh",Point,"[83.0141142, 25.3341176]"
Madhya Pradesh,BNE,BOHANI,WCR,"Narsinghpur, Madhya Pradesh",Point,"[78.9159773981, 22.9137476381]"
Maharashtra,DDR,MUMBAI DADAR WEST,WR,"Mumbai, Maharashtra",Point,"[72.84346500000001, 19.019731]"
Karnataka,BNC,BANGALORE CANT,SWR,"Bengaluru, Karnataka",Point,"[77.59932690000001, 12.9936735]"
Haryana,BSPH,BISHANPUR HARYANA,NR,"Bishanpur, Haryana",Point,"[76.323906, 29.274012000000003]"
West Bengal,BQY,BELERHAT,ER,"State Highway 6, West Bengal",Point,"[88.28291748000001, 23.51930706]"
Rajasthan,DGW,DHIGAWARA,NWR,"Baswa, Rajasthan",Point,"[76.613599, 27.296265000000002]"
Assam,BXJ,BOKAJAN,NFR,"Bokajan, Assam",Point,"[93.779466, 26.018425999999998]"
Assam,BOJ,BHOJO,NFR,"Bhojo Railway Station, Assam",Point,"[95.03240600000001, 27.0635982]"
Maharashtra,BDTS,MUMBAI BANDRA TERMINUS,WR,"Mumbai, Maharashtra",Point,"[72.840535, 19.061911]"
Assam,BLPR,Badulipar,NFR,"Badulipar, Assam",Point,"[93.87912899999999, 26.646825]"
Rajasthan,BBC,Bhachhbar,NWR,"State Highway 40, Rajasthan",Point,"[71.044404, 25.73181]"
Uttar Pradesh,BNKJ,BANKE GANJ,NER,"Lakhimpur Kheri, Uttar Pradesh",Point,"[80.416286, 28.158478000000002]"
Rajasthan,DIA,Didwana,NWR,"Didwana, Rajasthan",Point,"[74.55765600000001, 27.406108]"
West Bengal,BNV,BINNAGURI,NFR,"National Highway 31C, West Bengal",Point,"[89.05239089999999, 26.747088299999998]"
West Bengal,DLO,DALGAON,NFR,"Birpara, West Bengal",Point,"[89.136244, 26.715384]"
Assam,BOKO,BOKO,NFR,"National Highway 37, Assam",Point,"[91.219674, 25.999791]"
Rajasthan,DKX,Dudhwakhara,NWR,"National Highway 65, Rajasthan",Point,"[75.16531499999999, 28.4587]"
Punjab,BRW,Bariwala,NR,"Mandi Bariwala, Punjab",Point,"[74.65895300000001, 30.532580000000003]"
Kerala,BRAM,BALARAMAPURAM,SR,"Balaramapuram, Kerala",Point,"[77.05132087999999, 8.430107451]"
Tamil Nadu,CBU,Chinna Babu Samudram,SR,"Villupuram, Tamil Nadu",Point,"[79.686417, 11.919465]"
Rajasthan,DKBJ,Dahar Ka Balaji,NWR,"Jaipur, Rajasthan",Point,"[75.765669, 26.944321]"
Maharashtra,CAF,Chanda Fort,SECR,"Chandrapur, Maharashtra",Point,"[79.3122585, 19.9400612]"
Orissa,BRMP,Biramitrapur,SER,"Birmitrapur, Orissa",Point,"[84.7369583, 22.3971312]"
West Bengal,BJY,Bangalbaree,NFR,"State Highway 10A, West Bengal",Point,"[88.22942499999999, 25.626454]"
Uttar Pradesh,DMW,Dalmau Junction,NR,"Dalmau, Uttar Pradesh",Point,"[81.05365, 26.075249999999997]"
Uttarakhand,BRDT,BERIA DAULAT,NER,"National Highway 74, Uttarakhand",Point,"[79.210042, 29.13221]"
Rajasthan,DUM,DHAURMUI JAGHNA,WCR,"State Highway 33, Rajasthan",Point,"[77.53653800000001, 27.292281]"
Tamil Nadu,ALK,ALAKKUDI,SR,"Alakudi, Tamil Nadu",Point,"[79.0537095, 10.77766297]"
Chhattisgarh,BHNS,Bhansi,ECoR,"Dhurli-Basenpur Rd, Chhattisgarh",Point,"[81.26535758, 18.77690197]"
Rajasthan,DY,DUMARIYA,WCR,"State Highway 1, Rajasthan",Point,"[77.234121, 26.864673]"
Rajasthan,GLNA,GULANA,NWR,"State Highway 25, Rajasthan",Point,"[76.564974, 27.10333]"
Uttar Pradesh,BWR,BARWA SAGAR,NCR,"Jhansi(0510-2440441), Uttar Pradesh",Point,"[78.731628, 25.351848]"
Madhya Pradesh,CDI,CHANDNI,CR,"East Nimar, Madhya Pradesh",Point,"[76.350657, 21.427163999999998]"
Uttar Pradesh,BUBT,BURAHA BHARTHA,NCR,"Buraha Bharthara, Uttar Pradesh",Point,"[78.67032900000001, 27.108219]"
Punjab,GHG,GHAGGHAR,NR,"National Highway 22, Punjab",Point,"[76.84804777400001, 30.6111449411]"
Rajasthan,GGR,GANGRAR,NWR,"Gangrar, Rajasthan",Point,"[74.624757, 25.061279000000003]"
Assam,DJA,DAOTUHAJA,NFR,"National Highway 54, Assam",Point,"[93.162162, 25.227501]"
Andhra Pradesh,DHP,DICHPALLI,SCR,"Dichpalli, Andhra Pradesh",Point,"[78.194667, 18.613288]"
West Bengal,DMA,DAMODAR JUNCTION,SER,"Bardhaman, West Bengal",Point,"[86.908517, 23.651021]"
Karnataka,BYD,BYADGI,SWR,"National Highway 4, Karnataka",Point,"[75.4900954675, 14.6997230018]"
Assam,ARCL,ARUNACHAL,NFR,"Cachar, Assam",Point,"[92.742995, 24.855593]"
Punjab,BZ,BHARUR,NR,"Sunam, Punjab",Point,"[75.8156104224, 30.165006839]"
Karnataka,GIN,GINIGERA,SWR,"Ginigera, Karnataka",Point,"[76.247613, 15.348226]"
Karnataka,BVR,BANAVAR,SWR,"National Highway 234, Karnataka",Point,"[76.1400537476, 13.395698823]"
Assam,DPRA,DHUP DHARA,NFR,"National Highway 37, Assam",Point,"[91.066009, 25.979779]"
Karnataka,DWR,DHARWAR,SWR,"Dharwad, Karnataka",Point,"[75.004552, 15.440386]"
Gujarat,DNPR,Dhanpura,WR,"State Highway 133, Gujarat",Point,"[72.212366, 23.453415]"
Assam,FKG,FURKATING JN,NFR,"K B Rd, Assam",Point,"[94.00269200000001, 26.465652000000002]"
Punjab,BWB,BAGWALI,NWR,"National Highway 64, Punjab",Point,"[74.772519, 30.033151999999998]"
Gujarat,BVP,BHAVANAGAR PARA,WR,"Bhavnagar, Gujarat",Point,"[72.11868199999999, 21.770889999999998]"
Gujarat,BVC,BHAVNAGAR TERMINUS,WR,"Bhavnagar, Gujarat",Point,"[72.141059, 21.781668]"
Karnataka,DOY,Dornahalli,SWR,"Dornahalli, Karnataka",Point,"[76.42625, 12.433086000000001]"
Madhya Pradesh,BXY,Bordhal,CR,"Amla, Madhya Pradesh",Point,"[78.348164, 21.997011]"
West Bengal,DGHA,Digha Flag Station,?,"State Highway 57, West Bengal",Point,"[87.507655, 21.622377]"
Karnataka,KRNR,Krishnarajanagara,SWR,"Krishnarajanagara, Karnataka",Point,"[76.38862689999999, 12.4454105]"
Uttar Pradesh,GTP,Ghatpuri,NER,"State Highway 33, Uttar Pradesh",Point,"[79.20593600000001, 28.125245999999997]"
West Bengal,DLX,Dalimgaon,NFR,"Dhankoil to Dalimgaoun, West Bengal",Point,"[88.38629999999999, 25.640548000000003]"
West Bengal,BSLA,Bhasila,ER,"Bhasila Railway Station, West Bengal",Point,"[88.65854499999999, 22.665494000000002]"
Rajasthan,DJKR,Dolaji Ka Khera,NWR,"Pali, Rajasthan",Point,"[73.882498, 25.537166]"
Andhra Pradesh,GUU,GUNDRATIMADUGU,SCR,"Mahbuababad-Badrachalam Rd, Andhra Pradesh",Point,"[80.079953, 17.532281]"
Rajasthan,FSP,FATEH SINGHPURA,WCR,"State Highway 1, Rajasthan",Point,"[77.1469610779, 26.8216101334]"
Madhya Pradesh,DRA,DULARIA,WCR,"Itarsi, Madhya Pradesh",Point,"[77.654362, 22.575660999999997]"
,SKDM,SIKRODA MINA,,,Point,"[77.002212, 26.722854]"
Karnataka,GNR,GADIGANURU,SWR,"Bellary, Karnataka",Point,"[76.599178, 15.219036000000001]"
Madhya Pradesh,DRSN,DHURWASIN,SECR,"Parasi, Madhya Pradesh",Point,"[81.845641, 23.129052]"
Assam,GUP,GAURIPUR,NFR,"Gauripur, Assam",Point,"[89.952056, 26.078321]"
West Bengal,GALE,GANKAR,ER,"Gankar, West Bengal",Point,"[88.07289439819999, 24.404804119599998]"
Rajasthan,HKL,HARKIA KHAL,WR,"State Highway 31, Rajasthan",Point,"[74.91966500000001, 24.363234000000002]"
Andhra Pradesh,GDPL,GUNDLA POCHAMPALLI,SCR,"Rangareddy, Andhra Pradesh",Point,"[78.488371, 17.568097]"
West Bengal,FLM,Falimari,NFR,"Falimari, West Bengal",Point,"[89.5868746, 26.0707762]"
Maharashtra,J,JALNA,SCR,"Jalna, Maharashtra",Point,"[75.893142, 19.830781]"
Jharkhand,JGD,Jagadishpur,ER,"Jagadishpur, Jharkhand",Point,"[86.525172, 24.273027000000003]"
Gujarat,GTWD,Ghatwad,WR,"Junagadh, Gujarat",Point,"[70.74961099999999, 20.92654]"
Karnataka,GNB,JNANA BHARTI HALT,SWR,"Mysore Road Bengaluru, Karnataka",Point,"[77.511242, 12.935329000000001]"
Haryana,GHNA,GOHANA,NR,"Gohana, Haryana",Point,"[76.68937799999999, 29.140297]"
Uttar Pradesh,DWI,DINGWAHI,NCR,"National Highway 76, Uttar Pradesh",Point,"[80.414159, 25.416805]"
Uttar Pradesh,GLBN,GUJRAN BALWA,NR,"State Highway 57, Uttar Pradesh",Point,"[77.301364624, 29.4068014069]"
Nagaland,DSR,DHANSIRI,NFR,"Bridge, Nagaland",Point,"[93.613598, 25.810836]"
Uttar Pradesh,GK,GOLA GOKARANATH,NER,"Gola, Uttar Pradesh",Point,"[80.475468, 28.084651]"
Punjab,DZA,DASUYA,NR,"Dasuya, Punjab",Point,"[75.657932, 31.80853]"
Rajasthan,SRPJ,SWARUPGANJ,NWR,"Sirohi Road, Rajasthan",Point,"[72.9319259351, 24.6581702628]"
